Landslide_date,latitude,longitude,precip_1d,precip_3d,precip_7d,is_rainfall_induced
2011-07-09,31.0188,78.4129,0.0,0.0,0.0,1
2017-01-06,37.67607624,-119.7795082,0.0,83.38591766357422,83.38591766357422,0
2017-05-30,16.77787239,120.9613282,55.85382843017578,130.32559204101562,191.5081787109375,1
2011-07-16,-8.8137,-36.9541,13.610828399658203,13.610828399658203,30.21198844909668,1
2012-02-14,10.39,123.92,14.46778678894043,57.87114334106445,65.26145935058594,1
2011-07-16,-8.0543,-34.8813,425.04876708984375,425.04876708984375,425.04876708984375,1
2011-07-21,30.4043,79.3318,79.7140121459961,79.7140121459961,79.7140121459961,1
2011-07-22,19.2444,-103.7244,3.820274591445923,14.483349800109863,36.61197280883789,1
2011-07-22,17.4974,-99.538,28.015146255493164,78.65106201171875,187.802978515625,1
2017-07-03,27.83196401,84.54704621,13.07285213470459,52.12457275390625,97.29562377929688,1
2011-07-22,19.5805,-101.7023,5.7748894691467285,28.732778549194336,60.95751190185547,1
2012-02-16,10.6073,124.9705,98.39329528808594,148.37905883789062,252.77392578125,1
2009-11-17,49.0229,-122.8001,42.49223327636719,51.21971130371094,82.44967651367188,1
2011-07-22,21.7595,-104.8334,13.402856826782227,40.0137939453125,110.02133178710938,1
2011-07-30,39.4274,-107.1291,0.0,0.0,0.0,1
2011-07-30,39.4977,-107.2225,0.0,0.0,0.0,1
2011-09-17,28.3875,82.6474,0.0,27.065139770507812,40.59770965576172,1
2012-02-14,10.37,123.89,13.690641403198242,59.326114654541016,66.98564147949219,1
2012-02-14,10.42,123.91,20.68060302734375,57.90569305419922,66.21961975097656,1
2016-08-16,27.593,88.492,16.849557876586914,16.849557876586914,65.96214294433594,1
2012-05-02,42.9744,-124.01,0.0,48.61263656616211,59.42839813232422,1
2012-09-18,31.0226,77.1029,0.0,0.0,178.510009765625,1
2012-09-19,27.8385,88.556,0.0,0.0,45.10462951660156,1
2012-09-19,27.6558,88.605,16.763715744018555,16.763715744018555,36.42367172241211,1
2012-10-19,5.5779,-0.9992,29.876773834228516,37.34596633911133,78.97319030761719,1
2016-09-02,27.769034,84.854632,69.15242004394531,115.48431396484375,115.48431396484375,0
2012-12-25,11.3169,-60.55,76.52435302734375,114.78652954101562,237.90480041503906,1
2017-07-04,21.61900923,91.92597729,175.4055938720703,245.56784057617188,297.3842468261719,1
2013-05-28,9.3381,-79.8897,22.064945220947266,40.786659240722656,72.9764404296875,1
2013-05-28,9.3581,-79.9029,21.67538833618164,55.98032760620117,83.01846313476562,1
2013-06-16,30.4954,78.3881,83.3316650390625,119.72750854492188,194.88795471191406,1
2013-06-16,30.885,78.6695,58.57041549682617,80.50572967529297,154.56564331054688,1
2013-06-16,29.7986,80.417,87.35060119628906,119.93948364257812,388.9252624511719,1
2017-05-30,36.27009466,-85.97897289,7.413211345672607,51.892478942871094,85.6511459350586,1
2013-06-19,50.0023,-116.9044,64.61576080322266,64.61576080322266,64.61576080322266,1
2013-06-25,10.9628,77.5947,0.0,0.0,0.0,1
2013-06-25,10.9628,77.5947,0.0,0.0,0.0,1
2013-07-14,28.4311,82.1847,0.0,0.0,0.0,0
2013-07-17,25.7658,93.9413,16.17919921875,16.17919921875,107.38682556152344,1
2013-07-14,28.6202,82.4393,32.30113983154297,64.60227966308594,117.51119995117188,0
2013-07-17,25.7131,94.0885,0.0,0.0,91.05586242675781,1
2013-07-21,10.329,123.888,24.313690185546875,43.61835861206055,74.84820556640625,1
2017-06-13,22.35037081,91.83258101,178.9687042236328,222.394287109375,290.4707946777344,1
2013-10-09,47.446,12.3966,0.0,0.0,0.0,1
2015-05-17,32.5196,-117.0898,7.776182651519775,7.776182651519775,7.776182651519775,1
2017-06-30,-6.522155904,106.7121322,36.58821105957031,91.47052764892578,165.2110595703125,1
2017-07-01,26.1445447,94.24416766,53.243465423583984,127.75923156738281,225.2454833984375,1
2017-07-05,21.23699085,92.10434768,68.4869613647461,273.94781494140625,327.4203186035156,1
2017-07-03,26.20450454,91.87202793,54.52758026123047,74.61066436767578,106.7321548461914,1
2017-07-01,43.65859938,-72.34106092,32.24061584472656,32.24061584472656,32.24061584472656,1
2017-07-02,22.77997113,92.03513581,78.83786010742188,131.42770385742188,184.01754760742188,1
2017-07-04,37.29584217,-112.9476039,0.0,0.0,0.0,0
2017-07-04,25.4976444,94.12901274,73.98161315917969,118.37057495117188,212.886962890625,1
2017-06-12,17.85175828,-100.3120723,0.0,18.082799911499023,18.082799911499023,0
2017-07-03,23.16100191,105.4244893,92.3971939086914,146.09776306152344,184.34934997558594,1
2017-07-03,26.22247247,91.92053028,49.000545501708984,66.30644226074219,96.32957458496094,1
2017-07-03,26.1061808,91.85158907,57.060394287109375,81.03141784667969,119.8551254272461,1
2017-07-03,26.10430759,91.86227824,57.060394287109375,81.03141784667969,119.8551254272461,1
2017-06-13,22.74955141,92.22099982,222.93301391601562,258.2957763671875,352.596435546875,1
2017-07-03,22.77992936,105.1593663,98.37701416015625,159.85952758789062,211.0106201171875,1
2017-06-29,40.24298211,-80.00630324,0.0,0.0,56.26090621948242,0
2017-06-13,22.80452414,91.91261915,242.7312469482422,265.2138671875,355.14434814453125,1
2016-09-02,31.956546,77.109719,8.210463523864746,8.210463523864746,8.210463523864746,0
2017-07-02,27.90362599,85.91050294,22.25344467163086,22.25344467163086,114.95890808105469,1
2017-07-04,27.98531715,94.21263589,0.0,0.0,257.13427734375,1
2017-07-01,26.11613908,94.24222574,53.243465423583984,127.75923156738281,225.2454833984375,1
2017-06-19,43.10590179,-72.44447441,30.87041664123535,30.87041664123535,34.09172439575195,1
2017-07-01,-36.95665535,175.2344014,53.73454666137695,53.73454666137695,53.73454666137695,1
2017-07-05,21.42181705,92.17584376,66.93407440185547,267.7362976074219,301.2033386230469,1
2017-07-04,27.97875751,94.26296826,0.0,0.0,250.8921661376953,1
2016-09-08,10.283626,123.821113,28.101932525634766,28.101932525634766,46.68390655517578,1
2017-06-14,21.04270451,92.21525816,59.00019836425781,124.55597686767578,184.07041931152344,1
2017-07-05,26.90298048,88.29518925,73.69923400878906,73.69923400878906,115.96875762939453,1
2017-06-28,23.69461107,92.87641207,28.562164306640625,83.03892517089844,148.6144256591797,0
2017-07-04,10.68399129,-61.54264771,29.104244232177734,29.104244232177734,57.32898712158203,1
2017-07-01,-6.558993431,106.78629,0.0,70.60740661621094,183.02304077148438,1
2017-07-02,28.54909078,108.5421686,0.0,39.08692932128906,39.08692932128906,1
2017-07-03,-44.675943,167.940244,0.0,20.207712173461914,84.8997573852539,1
2017-07-05,43.21843612,-109.4847675,0.0,0.0,11.19150447845459,0
2017-07-01,26.3312531,94.55427723,58.26332473754883,151.34902954101562,217.55697631835938,1
2017-07-06,27.02149311,88.25902123,0.0,58.878562927246094,88.31784057617188,1
2016-08-16,28.372874,83.567989,32.9477653503418,57.95586395263672,57.95586395263672,1
2017-06-25,38.74738889,75.19605556,0.0,0.0,0.0,1
2017-06-13,52.1104766,-2.345003962,0.0,0.0,0.0,0
2016-08-15,16.404676,120.595832,196.072265625,241.3197021484375,359.12261962890625,1
2017-06-19,6.622961187,3.381341033,9.770010948181152,39.08004379272461,151.46421813964844,1
2017-06-01,38.48258714,-105.4129317,0.0,0.0,0.0,0
2017-05-15,39.12221676,-111.6038025,0.0,0.0,4.158726215362549,0
2017-06-05,42.62244921,18.18030889,0.0,5.439884662628174,5.439884662628174,0
2017-05-20,-0.58474,37.559988,0.0,14.13711929321289,19.11111068725586,1
2017-05-19,17.06998518,96.82040086,14.328459739685059,78.80653381347656,105.28662109375,1
2017-05-13,36.50129467,-83.02836628,39.43170928955078,39.43170928955078,39.43170928955078,0
2017-05-16,44.3517732,-103.7798821,19.326793670654297,37.77361297607422,43.55572509765625,1
2017-06-05,23.19807165,94.29816252,0.0,0.0,132.9580841064453,0
2017-05-17,40.61990972,-111.678278,26.37613296508789,32.89954376220703,32.89954376220703,0
2017-06-05,38.37512397,-81.6651904,0.0,0.0,0.0,0
2017-06-19,27.06992579,93.6146564,121.30831909179688,121.30831909179688,172.29989624023438,0
2016-08-14,28.069957,85.01,32.22444152832031,48.33666229248047,104.17890930175781,1
2017-05-29,45.08144863,41.98700247,0.0,6.948822975158691,68.81362915039062,1
2017-06-01,47.67463292,-117.226052,8.9551362991333,8.9551362991333,8.9551362991333,1
2017-06-05,34.27703802,75.46743478,0.0,0.0,0.0,1
2017-05-31,37.74061109,-121.6697643,0.0,0.0,0.0,0
2017-06-27,43.20953132,-122.8035956,10.265613555908203,14.82331657409668,14.82331657409668,0
2017-05-27,16.28332586,80.26097734,17.058706283569336,17.058706283569336,28.25524139404297,1
2017-05-19,38.45256863,-105.4935275,0.0,0.0,5.942537307739258,0
2017-06-29,41.25565464,72.45209341,0.0,0.0,0.0,1
2017-05-24,39.13679306,-111.5601178,0.0,0.0,0.0,0
2016-08-10,30.070512,80.237218,0.0,43.76149368286133,73.13240051269531,1
2016-08-17,53.702353,-2.48863,0.0,0.0,0.0,0
2016-08-19,-6.311708,106.801076,16.466859817504883,24.70029067993164,78.04842376708984,1
2017-06-26,24.21988831,93.20266204,107.1169662475586,107.1169662475586,133.95462036132812,1
2017-05-28,24.89456743,121.7334279,0.0,0.0,0.0,1
2016-08-09,27.6835,86.1804,45.887939453125,45.887939453125,120.4942855834961,1
2017-06-10,17.1523721,-100.6903727,0.0,17.547107696533203,17.547107696533203,1
2017-05-12,40.48808507,-111.650935,0.0,4.940983772277832,14.822951316833496,1
2017-06-01,11.34165808,76.8694278,5.297839164733887,15.89351749420166,39.74089050292969,1
2017-05-28,39.19779968,71.27547914,0.0,9.99630069732666,17.163400650024414,0
2017-05-29,22.65620215,93.61589869,19.401565551757812,58.20469665527344,58.20469665527344,1
2017-05-20,41.83695379,43.39854621,28.503276824951172,39.90459060668945,66.30413818359375,0
2017-06-21,32.62803,75.37123,29.667049407958984,65.24130249023438,65.24130249023438,1
2017-06-24,29.71492436,98.92090376,28.55813980102539,45.693023681640625,84.49046325683594,1
2017-05-29,46.59738913,-116.6803679,0.0,0.0,0.0,0
2017-06-04,25.15246863,92.94670614,0.0,101.22285461425781,101.22285461425781,1
2016-08-13,24.725938,116.732231,41.3354606628418,96.44941711425781,177.2389678955078,1
2017-06-27,24.30415689,93.18182448,36.35271072387695,116.04235076904297,155.88717651367188,1
2017-05-20,30.56504675,79.56163208,63.39404296875,63.39404296875,85.9502944946289,0
2016-08-15,31.581485,78.412784,18.43117904663086,18.43117904663086,18.43117904663086,1
2016-08-16,26.88161,95.399897,36.09988784790039,36.09988784790039,70.59903717041016,0
2017-05-20,30.73315585,79.49231617,74.36257934570312,74.36257934570312,107.16426086425781,1
2017-05-24,30.02715,67.458172,0.0,0.0,0.0,0
2017-06-21,33.63251807,75.23162006,8.333513259887695,12.660587310791016,12.660587310791016,1
2017-05-22,37.335787,-80.960781,9.993741035461426,21.76972770690918,21.76972770690918,0
2017-06-19,-34.06995509,18.36915952,0.0,0.0,0.0,1
2017-06-12,13.90074546,74.66018578,259.5964050292969,453.6025390625,453.6025390625,1
2017-05-25,6.519724975,80.15402093,157.8566436767578,157.8566436767578,262.0250244140625,0
2016-08-18,39.978954,70.56256,0.0,0.0,0.0,1
2017-06-12,37.72438031,-119.710017,0.0,0.0,0.0,0
2017-06-13,0.744821843,120.5927163,19.099687576293945,48.5711669921875,60.42464828491211,1
2017-05-21,40.43368578,-105.3475523,4.141494274139404,53.0924186706543,72.67279052734375,0
2017-06-08,38.76361817,-120.3239812,0.0,0.0,5.3001708984375,1
2017-05-24,9.309786719,123.2109112,8.741291046142578,8.741291046142578,20.022384643554688,1
2017-05-28,9.94928114,118.8014459,8.319648742675781,22.479955673217773,52.62851333618164,1
2017-06-09,53.98572214,-119.1365358,7.174068927764893,7.174068927764893,7.174068927764893,1
2017-05-28,47.25158303,-122.5511059,0.0,0.0,0.0,0
2017-06-03,23.86469956,91.8949662,55.95256805419922,246.8380889892578,325.8184814453125,1
2017-05-23,27.63630585,110.7318885,53.44392395019531,53.44392395019531,53.44392395019531,1
2017-06-06,30.33597362,79.31958144,40.99347686767578,40.99347686767578,40.99347686767578,1
2016-08-09,29.48,82.2896,0.0,0.0,11.40665054321289,0
2017-05-29,37.54560113,-82.46374308,13.192376136779785,26.38475227355957,88.23375701904297,0
2016-08-16,29.350849,79.451264,15.169695854187012,91.01817321777344,190.72064208984375,1
2017-06-30,26.74386788,103.0563058,53.526893615722656,71.36919403076172,107.746826171875,1
2017-06-11,14.42827957,74.41606625,208.65765380859375,208.65765380859375,273.7618103027344,1
2017-06-12,13.87803507,74.6246332,283.1639709472656,449.64227294921875,532.2116088867188,1
2017-06-02,30.0283327,31.37246273,0.0,0.0,0.0,0
2017-06-21,46.29169767,-113.9595385,0.0,0.0,0.0,0
2017-06-05,26.9653186,88.2667225,0.0,0.0,0.0,1
2017-06-21,33.01739981,74.93828041,10.236562728881836,22.777145385742188,35.31772994995117,1
2017-06-18,44.51447151,-80.35294788,65.7188720703125,65.7188720703125,82.91261291503906,1
2016-10-31,-29.542639,30.280797,0.0,7.983118057250977,7.983118057250977,0
2016-08-11,44.451126,-92.2696,75.7938461303711,75.7938461303711,95.07270050048828,0
2017-05-20,35.86562803,-121.4323838,0.0,0.0,0.0,1
2016-01-23,45.9951,-122.877,31.671823501586914,39.589778900146484,109.959228515625,0
2017-06-13,22.65242372,92.15898865,223.98370361328125,257.27978515625,346.06939697265625,1
2016-08-16,42.683128,78.301945,0.0,0.0,3.3731331825256348,1
2016-08-09,31.70779,76.932771,17.671260833740234,70.68504333496094,120.54068756103516,1
2017-05-19,48.51199102,-118.145399,0.0,16.634380340576172,29.562854766845703,1
2017-06-21,32.94818322,75.12206351,20.299922943115234,38.42449951171875,47.48678970336914,1
2017-01-03,20.66353189,-156.0424592,0.0,3.1805596351623535,3.1805596351623535,1
2017-05-19,43.51364004,-108.1852766,14.41347599029541,25.223581314086914,25.223581314086914,1
2017-06-24,36.29586263,-81.743517,9.951196670532227,29.85359001159668,29.85359001159668,1
2017-06-29,30.86642127,76.99790295,88.11016845703125,132.16525268554688,132.16525268554688,1
2017-06-28,8.828619884,105.1071076,5.6962361335754395,5.6962361335754395,69.4780502319336,1
2017-05-26,49.31947768,-117.6696041,6.69155740737915,6.69155740737915,6.69155740737915,0
2017-06-28,8.774707564,105.0509254,4.2792840003967285,4.2792840003967285,67.76980590820312,1
2017-06-30,28.301686,84.386742,16.46185874938965,49.38557434082031,87.0360107421875,0
2017-05-23,37.46259713,-82.65673522,45.84206008911133,61.78175735473633,99.34507751464844,1
2017-06-07,30.94222039,76.80054202,43.99169158935547,43.99169158935547,43.99169158935547,1
2017-06-08,33.35149269,74.23352995,33.52635955810547,33.52635955810547,33.52635955810547,0
2017-05-30,-0.899660812,100.3934933,38.757896423339844,77.51579284667969,112.56004333496094,0
2017-05-24,16.36626096,120.6312641,30.81460189819336,92.44380187988281,156.73809814453125,1
2016-02-14,44.624,-123.5552,33.367122650146484,44.489498138427734,51.9400520324707,0
2017-06-12,37.68040491,-119.7486535,0.0,0.0,0.0,0
2017-06-13,22.80452414,91.91261915,242.7312469482422,265.2138671875,355.14434814453125,1
2017-06-13,22.44394492,91.97239273,221.6274871826172,257.9071960449219,339.5364990234375,1
2017-06-04,27.05909317,93.54235868,0.0,0.0,79.96290588378906,0
2017-06-27,28.28120123,83.86441477,51.44364929199219,51.44364929199219,118.56464385986328,1
2017-06-12,12.89674168,74.85970453,186.24581909179688,276.7001037597656,388.54510498046875,1
2017-06-13,22.25721598,114.2092721,96.47471618652344,99.82546997070312,99.8254623413086,1
2017-06-27,38.20150332,-120.7220363,0.0,0.0,0.0,0
2017-05-30,8.757672854,104.9913709,10.526434898376465,31.579303741455078,68.68351745605469,0
2017-05-25,3.013135465,101.7707724,14.357074737548828,35.89268493652344,43.169334411621094,1
2017-06-30,33.01346369,74.93530189,0.0,43.30101013183594,43.30101013183594,1
2017-05-29,24.54070891,121.8676602,0.0,0.0,0.0,0
2014-10-25,44.6394,-123.7784,60.13134765625,120.2626953125,120.2626953125,0
2017-06-21,27.05880384,93.54136779,0.0,0.0,119.42928314208984,1
2017-05-26,6.586835,80.160486,256.24658203125,326.4347839355469,394.03717041015625,1
2017-05-19,37.2111985,-112.9584172,0.0,0.0,0.0,0
2017-06-05,53.72832063,-1.959208202,0.0,0.0,0.0,1
2017-06-19,51.97686189,-122.2792711,0.0,6.782505989074707,11.169717788696289,1
2017-06-05,-9.632058442,160.1781839,19.798423767089844,39.59684753417969,124.80452728271484,1
2017-06-20,13.94370273,-61.03728637,32.470245361328125,43.293663024902344,105.43202209472656,0
2016-08-15,37.513392,111.145575,58.29120635986328,104.9241714477539,104.9241714477539,1
2017-05-26,25.907233,91.881892,69.53872680664062,107.47076416015625,155.43515014648438,1
2017-05-18,18.52049393,-74.19608968,110.6300048828125,172.09112548828125,205.39181518554688,1
2017-06-02,25.67061161,94.11844319,49.621482849121094,113.16860961914062,131.32493591308594,1
2017-01-10,-23.91300145,-65.46576609,61.711509704589844,82.28201293945312,96.36382293701172,1
2017-06-14,15.12277305,-91.89697611,48.425926208496094,48.425926208496094,86.9114761352539,0
2017-06-26,24.32420539,93.15020652,103.9247817993164,123.8471908569336,143.7696075439453,1
2017-05-25,36.01490705,-121.5287745,0.0,0.0,0.0,0
2017-05-22,46.938003,-112.122531,0.0,0.0,35.703495025634766,0
2017-06-10,40.00611531,-80.73380758,0.0,0.0,0.0,0
2017-05-21,50.19859431,-119.4860961,0.0,0.0,13.859617233276367,0
2017-06-01,16.08793756,-96.40548584,134.0247802734375,143.85549926757812,253.48446655273438,1
2016-08-11,56.87939325,-5.672826814,0.0,0.0,0.0,1
2017-05-25,6.093508095,80.60687667,74.973388671875,104.96275329589844,197.3228759765625,1
2017-06-05,8.558668245,76.89785918,86.91156768798828,86.91156768798828,86.91156768798828,0
2017-06-04,34.56101506,73.86293399,0.0,0.0,0.0,0
2017-06-21,21.556137,85.70071225,14.510798454284668,31.923755645751953,55.47262954711914,0
2017-05-29,24.54070891,121.8676602,0.0,0.0,0.0,0
2017-06-01,38.49307909,-105.363267,0.0,0.0,0.0,0
2017-06-04,27.33861278,87.67107225,0.0,0.0,50.02117156982422,1
2017-06-12,13.90074546,74.66018578,259.5964050292969,453.6025390625,453.6025390625,1
2017-06-12,25.11956675,94.36416626,80.99553680419922,110.97166442871094,130.95574951171875,1
2017-06-27,46.24948002,-119.3390619,5.489294528961182,5.489294528961182,5.489294528961182,1
2017-05-27,43.23493275,-79.82932494,0.0,36.173797607421875,54.26069641113281,0
2017-05-17,41.60140744,72.67711817,3.9780173301696777,5.470100402832031,6.875496864318848,1
2017-01-18,45.51973384,-122.7258149,30.819421768188477,30.819421768188477,38.90659713745117,0
2017-06-03,24.19467451,91.82931979,65.80443572998047,257.6003112792969,288.63006591796875,1
2017-06-17,71.53659933,-53.20874578,0.0,0.0,0.0,0
2017-06-13,22.65242372,92.15898865,223.98370361328125,257.27978515625,346.06939697265625,1
2017-06-27,31.72415448,76.93732121,68.93978881835938,87.11570739746094,87.11571502685547,1
2017-05-21,35.14803123,-81.01035394,12.282308578491211,12.282308578491211,12.282308578491211,1
2017-06-25,8.689622221,104.8707001,37.46189880371094,56.192848205566406,68.53654479980469,1
2017-06-04,27.33861278,87.67107225,0.0,0.0,50.02117156982422,1
2017-06-25,29.04080591,114.4132965,84.082763671875,217.2138214111328,217.2138214111328,1
2017-05-29,46.28376389,7.61990403,29.880474090576172,29.880474090576172,29.880474090576172,0
2017-06-30,26.92110789,103.2768718,57.49254608154297,65.70576477050781,109.9421157836914,1
2017-07-01,27.01145644,92.64204045,0.0,0.0,114.00757598876953,1
2017-06-28,40.3518191,-79.96332756,0.0,0.0,48.42466354370117,0
2017-05-30,-0.899660812,100.3934933,38.757896423339844,77.51579284667969,112.56004333496094,0
2017-05-28,24.59383609,121.418086,0.0,0.0,0.0,1
2017-06-22,50.76049237,0.117078316,0.0,0.0,0.0,0
2017-05-29,1.54384065,110.5208594,17.326854705810547,25.99028205871582,76.32099914550781,0
2017-05-19,50.868738,11.737339,16.6614990234375,16.6614990234375,16.6614990234375,1
2017-06-26,39.52666359,67.81728309,0.0,0.0,0.0,1
2017-06-29,15.68638494,74.16234114,0.0,0.0,0.0,1
2017-06-10,-6.714382566,106.6185846,8.98177433013916,8.98177433013916,58.20283508300781,1
2017-05-25,6.50950401,80.23142734,163.19244384765625,163.19244384765625,274.7393798828125,1
2017-05-24,35.72457989,-83.50704109,46.10651397705078,82.99172973632812,82.99172973632812,1
2017-06-05,42.62244921,18.18030889,0.0,5.439884662628174,5.439884662628174,0
2016-08-30,3.185783,101.677787,16.808218002319336,33.61643600463867,78.47702026367188,1
2017-05-18,37.35718266,-80.89111591,0.0,0.0,36.79766845703125,0
2017-05-18,4.193408,114.04228,17.39839744567871,48.218666076660156,108.6170654296875,1
2017-06-18,44.76558796,-109.4327121,7.070021629333496,7.070021629333496,24.08563995361328,1
2017-05-26,6.260792736,80.49138664,256.0379333496094,342.57550048828125,417.03863525390625,1
2017-05-26,27.54295099,88.59676956,7.067110061645508,14.134220123291016,21.201330184936523,1
2017-06-29,34.78860948,73.51484236,0.0,0.0,0.0,1
2017-06-30,54.68714771,25.29081852,10.814949035644531,10.814949035644531,19.323009490966797,0
